strategy,model,feature_count,n_cores,n_rows,background_size,repeat_idx,mean_elapsed_seconds,std_elapsed_seconds,mean_energy_joules,std_energy_joules,runs,mean_elapsed_minutes,mean_energy_kwh,energy_delay_product
joblib,SVM-RBF,15,2,100,100,1,111.59346999996342,0.0,2475.1389450001825,0.0,1,1.859891166666057,0.0006875385958333841,276209.343604619
ray,SVM-RBF,15,2,100,100,2,107.49280629999704,0.0,2570.9332249999275,0.0,1,1.7915467716666174,0.0007141481180555354,276356.8271651439
ray,SVM-RBF,15,2,100,100,1,106.38181340001756,0.0,2605.4724990017044,0.0,1,1.7730302233336261,0.0007237423608338067,277174.88920767675
joblib,SVM-RBF,15,2,100,100,2,112.2339991000481,0.0,2483.4273910007696,0.0,1,1.8705666516674682,0.0006898409419446582,278724.98756661516
ray,SVM-RBF,30,1,100,50,2,111.3625986999832,0.0,2599.57361600024,0.0,1,1.8560433116663866,0.0007221037822222889,289495.27338969894
multiprocessing,SVM-RBF,30,2,100,25,1,153.13971319998382,0.0,1923.9536070008223,0.0,1,2.5523285533330635,0.0005344315575002284,294633.7035861803
multiprocessing,SVM-RBF,30,4,100,100,0,101.01647769997362,0.0,2949.0091510001425,0.0,1,1.683607961666227,0.0008191692086111507,297898.51713902404
ray,SVM-RBF,30,2,100,100,2,112.98651509999765,0.0,2649.9516599985727,0.0,1,1.8831085849999607,0.0007360976833329369,299408.8032466926
ray,SVM-RBF,30,2,100,100,1,115.31082170002628,0.0,2641.7046929987696,0.0,1,1.9218470283337714,0.0007338068591663249,304617.1388385038
threading,SVM-RBF,30,4,100,100,0,106.80918139999268,0.0,2863.854589000012,0.0,1,1.7801530233332115,0.0007955151636111144,305885.9642997038
joblib,SVM-RBF,30,2,100,50,0,122.723921399971,0.0,2621.542881998077,0.0,1,2.0453986899995167,0.0007282063561105769,321726.02259698545
ray,SVM-RBF,15,1,100,50,0,144.53121270000702,0.0,2451.662005000132,0.0,1,2.408853545000117,0.0006810172236111477,354341.68271319976
threading,SVM-RBF,30,2,100,100,1,122.9670749999932,0.0,2985.156534999234,0.0,1,2.0494512499998865,0.0008292101486108983,367075.9675259706
threading,SVM-RBF,15,2,100,100,0,150.836752000032,0.0,2434.3366659998364,0.0,1,2.5139458666672,0.000676204629444399,367187.43597400206
ray,SVM-RBF,30,1,100,50,0,146.41952699999092,0.0,2528.0991209993954,0.0,1,2.4403254499998486,0.0007022497558331654,370163.0775058243
threading,SVM-RBF,30,2,100,100,2,125.18469919997732,0.0,3001.096818000293,0.0,1,2.0864116533329553,0.0008336380050000813,375691.40243137575
threading,SVM-RBF,15,1,100,25,1,173.46623059996637,0.0,2170.078700999795,0.0,1,2.8911038433327727,0.0006027996391666097,376435.37236770586
joblib,SVM-RBF,30,2,100,100,1,124.71054290002212,0.0,3021.719475998885,0.0,1,2.078509048333702,0.0008393665211108015,376840.27634339134
ray,SVM-RBF,15,2,100,100,0,140.60806800000137,0.0,2694.889877001074,0.0,1,2.3434678000000226,0.0007485805213891872,378923.25907788234
joblib,SVM-RBF,15,1,100,25,1,176.76740119996248,0.0,2205.643068001856,0.0,1,2.946123353332708,0.0006126786300005156,389885.7931054002
multiprocessing,SVM-RBF,30,2,100,100,2,130.65425010002218,0.0,3053.0957210007427,0.0,1,2.1775708350003695,0.0008480821447224285,398899.9319109386
multiprocessing,SVM-RBF,30,2,100,100,1,132.40887210000074,0.0,3080.201743002548,0.0,1,2.2068145350000123,0.0008556115952784855,407846.0386314237
joblib,SVM-RBF,30,4,100,100,0,121.9361254000105,0.0,3395.1997290001977,0.0,1,2.032268756666842,0.0009431110358333883,413997.49991344975
multiprocessing,SVM-RBF,15,1,100,25,1,185.0904550999985,0.0,2309.040561002845,0.0,1,3.0848409183333083,0.0006414001558341237,427381.36828037247
serial,SVM-RBF,15,1,100,25,1,185.48999700002605,0.0,2322.50473399912,0.0,1,3.091499950000434,0.0006451402038886445,430801.3961420431
multiprocessing,SVM-RBF,30,1,100,50,0,164.23897030000808,0.0,2709.1536630015844,0.0,1,2.737316171666801,0.0007525426841671068,444948.6079958753
joblib,SVM-RBF,30,2,100,100,2,139.9638125000056,0.0,3230.442467999317,0.0,1,2.3327302083334263,0.0008973451299998103,452145.04388311174
threading,SVM-RBF,30,1,100,50,0,165.69897149997996,0.0,2873.326871000091,0.0,1,2.761649524999666,0.0007981463530555809,476107.3073079707
serial,SVM-RBF,30,1,100,50,0,170.2241384999943,0.0,2843.3206720005933,0.0,1,2.8370689749999047,0.0007898112977779426,484001.8118705258
ray,SVM-RBF,15,1,100,25,1,203.85712399997283,0.0,2555.9679879974096,0.0,1,3.3976187333328807,0.0007099911077770582,521052.283069149
ray,SVM-RBF,30,1,100,25,1,207.192948299984,0.0,2599.357621999104,0.0,1,3.4532158049997337,0.00072204378388864,538568.5693880297
multiprocessing,SVM-RBF,15,2,100,100,0,166.55376999999862,0.0,3267.165270002004,0.0,1,2.7758961666666435,0.00090754590833389,544158.6929318971
threading,SVM-RBF,15,1,100,100,1,157.73501190001843,0.0,3529.712965001874,0.0,1,2.628916865000307,0.0009804758236116318,556759.3165382199
ray,SVM-RBF,30,2,100,100,0,165.64816179999616,0.0,3369.564968998673,0.0,1,2.7608026966666026,0.0009359902691662981,558162.2431802913
threading,SVM-RBF,15,1,100,100,2,160.57281959999818,0.0,3551.569903000673,0.0,1,2.6762136599999695,0.0009865471952779648,570285.5933313101
joblib,SVM-RBF,15,1,100,100,1,162.5048012000043,0.0,3702.088272999182,0.0,1,2.708413353333405,0.001028357853610884,601607.1188285993
joblib,SVM-RBF,15,1,100,100,2,163.41951069998322,0.0,3694.949294999028,0.0,1,2.723658511666387,0.0010263748041663967,603826.8058499892
multiprocessing,SVM-RBF,15,1,100,100,2,162.52218909998192,0.0,3786.134584998968,0.0,1,2.708703151666365,0.0010517040513886022,615330.8809811838
threading,SVM-RBF,30,1,100,25,1,223.5669982000254,0.0,2793.062943998326,0.0,1,3.7261166366670904,0.0007758508177773128,624436.6981734314
serial,SVM-RBF,30,1,100,25,1,224.53816359996563,0.0,2807.248836000359,0.0,1,3.742302726666094,0.000779791343333433,630334.4984036617
multiprocessing,SVM-RBF,30,2,100,100,0,193.8658421,0.0,3279.027626998637,0.0,1,3.2310973683333333,0.0009108410074996214,635691.4521772555
ray,SVM-RBF,15,1,100,100,2,166.7170219999971,0.0,3861.2353840012047,0.0,1,2.7786170333332847,0.0010725653844447791,643733.664461696
serial,SVM-RBF,15,1,100,100,1,169.4327697000117,0.0,3814.104624000919,0.0,1,2.823879495000195,0.001059473506666922,646234.3103700974
threading,SVM-RBF,30,2,100,100,0,187.74983990000328,0.0,3449.5166909974005,0.0,1,3.129163998333388,0.0009581990808326113,647646.2064671511
serial,SVM-RBF,15,1,100,100,2,169.87800060003065,0.0,3862.4157439973496,0.0,1,2.831300010000511,0.001072893262221486,656139.4640763496
multiprocessing,SVM-RBF,15,1,100,100,1,171.7918403999647,0.0,3855.238248000903,0.0,1,2.8631973399994117,0.0010708995133335841,662298.4738044107
joblib,SVM-RBF,15,2,100,100,0,186.87735189998057,0.0,3619.7634189993446,0.0,1,3.1146225316663427,0.001005489838610929,676451.8022470173
multiprocessing,SVM-RBF,30,1,100,25,1,234.71374549996108,0.0,2940.5498579995083,0.0,1,3.9118957583326845,0.0008168194049998634,690187.4710004433
ray,SVM-RBF,15,1,100,100,1,175.04733769997256,0.0,4102.9384959992585,0.0,1,2.917455628332876,0.0011397051377775719,718208.4604713997
ray,SVM-RBF,30,1,100,100,2,179.4924887000234,0.0,4142.057233999696,0.0,1,2.991541478333723,0.0011505714538888046,743468.1612685405
ray,SVM-RBF,30,1,100,100,1,190.30775380000705,0.0,4505.131442000171,0.0,1,3.1717958966667843,0.001251425400555603,857361.4453008393
joblib,SVM-RBF,30,1,100,100,1,204.4365996000124,0.0,4740.6676340004615,0.0,1,3.407276660000207,0.0013168521205556838,969165.9709288905
multiprocessing,SVM-RBF,30,1,100,100,1,205.21076599997468,0.0,4799.254564999595,0.0,1,3.4201794333329114,0.0013331262680554429,984858.705512442
joblib,SVM-RBF,30,1,100,100,2,205.6098181999987,0.0,4811.046468999191,0.0,1,3.4268303033333116,0.00133640179694422,989198.3898426694
joblib,SVM-RBF,30,1,100,50,0,196.88059789995896,0.0,5049.061250001212,0.0,1,3.2813432983326494,0.0014025170138892255,994062.1977337528
multiprocessing,SVM-RBF,30,1,100,100,2,203.69611259998052,0.0,4904.856805000901,0.0,1,3.3949352099996752,0.0013624602236113612,999100.2640382441
threading,SVM-RBF,30,1,100,100,2,209.24087949999372,0.0,4802.601281000773,0.0,1,3.487347991666562,0.0013340559113891037,1004900.5159243983
joblib,SVM-RBF,30,2,100,100,0,233.70555190002776,0.0,4321.561546997857,0.0,1,3.8950925316671294,0.0012004337630549602,1009972.9264110718
threading,SVM-RBF,30,1,100,100,1,211.33261689997744,0.0,4834.0082569996775,0.0,1,3.5222102816662906,0.0013427800713887994,1021583.6150678406
serial,SVM-RBF,30,1,100,100,2,208.36444020003543,0.0,4970.752260000178,0.0,1,3.4727406700005905,0.001380764516666716,1035728.012027998
serial,SVM-RBF,30,1,100,100,1,209.00171759998196,0.0,5029.000455001259,0.0,1,3.483361959999699,0.001396944570833683,1051069.732906354
serial,SVM-RBF,15,1,100,100,0,271.52584870002465,0.0,3877.971347997805,0.0,1,4.525430811667078,0.0010772142633327236,1052969.4614994826
threading,SVM-RBF,15,1,100,100,0,255.36539940000512,0.0,4181.565612999849,0.0,1,4.256089990000086,0.0011615460036110692,1067827.1728810335
ray,SVM-RBF,15,1,100,100,0,270.90088800003286,0.0,4273.235629998803,0.0,1,4.5150148000005474,0.0011870098972218898,1157623.3268000556
joblib,SVM-RBF,15,1,100,100,0,268.9323702999973,0.0,4481.78394800087,0.0,1,4.482206171666621,0.0012449399855557972,1205296.7803083537
ray,SVM-RBF,30,1,100,100,0,279.57474900002126,0.0,4791.597743002082,0.0,1,4.659579150000354,0.001330999373056134,1339609.7363088755
multiprocessing,SVM-RBF,15,1,100,100,0,265.38176429999294,0.0,5495.329120998107,0.0,1,4.423029404999882,0.001526480311388363,1458360.137539607
multiprocessing,SVM-RBF,30,1,100,100,0,331.0733409000095,0.0,4679.38047099766,0.0,1,5.517889015000159,0.001299827908610461,1549218.1258754553
serial,SVM-RBF,30,1,100,100,0,336.7468916000216,0.0,4646.726730998716,0.0,1,5.612448193333694,0.0012907574252774212,1564770.7827785476
threading,SVM-RBF,30,1,100,100,0,321.2905060000485,0.0,5106.413882001249,0.0,1,5.354841766667475,0.0014184483005559023,1640642.299993853
joblib,SVM-RBF,30,1,100,100,0,353.20057609997457,0.0,6256.144022000418,0.0,1,5.886676268332909,0.001737817783889005,2209673.6727349595
