track,strategy,model,feature_count,n_cores,n_rows,background_size,repeats,mean_time_sec,std_time_sec,median_time_sec,min_time_sec,max_time_sec,mean_energy_joules,std_energy_joules,median_energy_joules,serial_time_sec,serial_energy_joules,speedup_vs_serial,parallel_efficiency,energy_per_second
kernelshap,multiprocessing,LogisticRegression,30,2,100,25,3,12.226878133330805,9.446164463076101,6.814578299992718,6.731791500002146,23.13426459999755,204.45594966489043,79.41970648264885,169.41650399753678,11.51385836668002,169.8664703336281,0.9416842337941462,0.4708421168970731,16.72184407461606
kernelshap,multiprocessing,LogisticRegression,30,2,100,50,3,7.859756966664766,0.8784650545438513,7.408384799957275,7.298742200015113,8.87214390002191,192.25229033433683,49.08898872926699,164.60703200054104,8.370689766656142,180.94959233325855,1.0650061830357316,0.5325030915178658,24.460335243154187
kernelshap,multiprocessing,LogisticRegression,30,2,100,100,3,14.052309133325858,8.016472906372595,9.435063499957325,9.412937999994028,23.308925900026225,249.18173633264874,70.82794258956865,208.73825999819795,10.566299700003583,204.0816880005847,0.7519262207906454,0.3759631103953227,17.732440552542354
kernelshap,multiprocessing,LogisticRegression,30,4,100,25,3,10.268378533345336,6.47557478362396,7.518507700006012,5.621542900044005,17.665084999985993,192.85319066813665,34.257058957557696,182.54378800190847,11.51385836668002,169.8664703336281,1.121292746395172,0.280323186598793,18.78127009457909
kernelshap,multiprocessing,LogisticRegression,30,4,100,50,3,7.718558499997016,0.5304856142510028,7.942950299999211,7.112752199987881,8.099973000003956,199.65156199999583,39.04042314222501,178.38734900094133,8.370689766656142,180.94959233325855,1.0844887379760584,0.2711221844940146,25.86643114774255
kernelshap,multiprocessing,LogisticRegression,30,4,100,100,3,11.410161066664537,3.718989482112317,9.437447500007693,9.093158399977256,15.699877300008666,220.96596833414696,26.829318378419345,207.70235900221533,10.566299700003583,204.0816880005847,0.9260429925808545,0.23151074814521364,19.365718594430025
kernelshap,multiprocessing,LogisticRegression,30,8,100,25,3,11.602673333332254,5.817490292281229,10.272423300019,6.565516399976332,17.970080300001428,243.73684233414338,25.056989191988816,232.93802600165077,11.51385836668002,169.8664703336281,0.9923453014576318,0.12404316268220397,21.0069554948112
kernelshap,multiprocessing,LogisticRegression,30,8,100,50,3,10.71412283333484,0.6588575752004129,10.966112099995373,9.966461600037292,11.20979479997186,259.58559666630214,24.40621891236325,248.8118780011539,8.370689766656142,180.94959233325855,0.7812762553563808,0.0976595319195476,24.22835734705726
kernelshap,multiprocessing,LogisticRegression,30,8,100,100,3,13.30282766664944,2.6969493375759988,12.02120819996344,11.485665799991692,16.401608999993186,271.6384419988282,16.18496889516029,264.68398199916976,10.566299700003583,204.0816880005847,0.7942897528841625,0.09928621911052031,20.41960166708266
kernelshap,multiprocessing,SVM-RBF,15,1,100,25,3,94.92733383333932,78.24398948295847,54.8538230000413,44.83772339997813,185.0904550999985,1521.8070460014605,691.0619003808167,1241.168581999429,101.59128466667607,1535.8600576653625,1.0702005477688483,1.0702005477688483,16.03128397847184
