strategy,model,n_rows,n_cores,mean_wall_time_sec,std_wall_time_sec,mean_energy_joules,std_energy_joules,repeats,mean_wall_time_min,mean_wall_time_hours
multiprocessing,XGBoost,10000,8,12.22250919994743,0.20197805926931775,270.50122300047445,5.922093249630033,3,0.2037084866657905,0.0033951414444298414
multiprocessing,XGBoost,48842,1,13.651089566662753,0.6458047887051744,299.13032200115094,10.566090652339534,3,0.22751815944437923,0.003791969324072987
multiprocessing,XGBoost,48842,2,13.965881666653635,0.1776386721984495,306.5250086660143,3.560892153541549,3,0.23276469444422726,0.003879411574070454
multiprocessing,XGBoost,48842,4,15.576022933334267,0.32355888676499495,343.7031236667387,6.449947893317583,3,0.2596003822222378,0.0043266730370372965
multiprocessing,XGBoost,48842,8,18.817217833323713,0.14232243257617705,412.7797816659395,2.126753912645878,3,0.3136202972220619,0.005227004953701032
ray,RandomForest,1000,1,127.2650408000142,2.1459171684148126,2955.643047332529,77.77160415382589,3,2.12108401333357,0.035351400222226166
ray,RandomForest,1000,2,71.65020663335842,2.8457501708608985,2041.626359667912,45.38424495946528,3,1.1941701105559737,0.019902835175932894
ray,RandomForest,1000,4,46.56505193332365,3.871088330779742,1371.8127066673733,37.37099093161776,3,0.7760841988887275,0.012934736648145458
ray,RandomForest,1000,8,41.60861029999796,1.0646880660604323,1142.7319060007976,1.7652491858060255,3,0.6934768383332994,0.01155794730555499
ray,RandomForest,10000,1,3655.794491400011,801.6848323616946,48217.52897300094,6237.091808588502,3,60.929908190000184,1.0154984698333362
ray,RandomForest,10000,2,1775.4032924999872,918.9718077257885,26986.43431033529,8185.155664934041,3,29.590054874999787,0.49316758124999643
ray,RandomForest,10000,4,568.1189610333726,33.680634913272456,13566.449647666246,166.2107784698779,3,9.468649350556209,0.15781082250927014
ray,RandomForest,10000,8,426.8045266333502,13.78866223364696,9780.004583334832,107.78829728606289,3,7.113408777222503,0.11855681295370839
ray,RandomForest,48842,1,11789.187906466666,3583.4236226090306,175342.04806766575,37205.39715804968,3,196.48646510777778,3.274774418462963
